gene_id	gene_name	CONTROL_REP1	CONTROL_REP2	CONTROL_REP3	CONTROL_REP4
FBgn0086067	snoRNA:Me28S-A771	0	0	0	0
FBgn0086068	snoRNA:Or-CD12	0	0	0	0
FBgn0086069	snoRNA:Me28S-C3351	0	0	0	0
FBgn0086070	snoRNA:Or-CD11c	0	0	0	0
FBgn0086071	snoRNA:Or-CD11b	0	0	0	0
FBgn0086072	snoRNA:Or-CD11a	0	0	0	0
FBgn0086073	snoRNA:Me18S-A1494	0	0	0	0
FBgn0086074	snoRNA:Me18S-A1806	0	0	0	0
FBgn0086075	snoRNA:Me28S-G3253	0	0	0	0
FBgn0086076	snoRNA:MeU2-A31	0	0	0	0
FBgn0086077	snoRNA:Me18S-G962	0	0	0	0
FBgn0086078	snoRNA:Me28S-A774b	0	0	0	0
FBgn0086079	snoRNA:Me28S-A774a	0	0	0	0
FBgn0086080	snoRNA:Me28S-A576	0	0	0	0
FBgn0086081	snoRNA:Me28S-A30	0	0	0	0
FBgn0086082	snoRNA:Or-CD11	0	0	0	0
FBgn0086129	snama	0	0	0	0
FBgn0086130	Dbp21E2	0	0	0	0
FBgn0086134	Prosalpha2	0	0	0	0
FBgn0086200	CR42490	0	0	0	0
FBgn0086251	del	0	0	0	0
FBgn0086253	rumi	0	0	0	0
FBgn0086254	CG6084	0	0	0	0
FBgn0086265	psd	0	0	0	0
FBgn0086266	Vm26Ac	0	0	0	0
FBgn0086346	ALiX	0	0	0	0
FBgn0086347	Myo31DF	0	0	0	0
FBgn0086348	se	0	0	0	0
FBgn0086350	tef	0	0	0	0
FBgn0086355	Tpi	0	0	0	0
FBgn0086356	tum	0	0	0	0
FBgn0086357	Sec61alpha	0	0	0	0
FBgn0086358	Tab2	0	0	0	0
FBgn0086359	Invadolysin	0	0	0	0
FBgn0086361	alph	0	0	0	0
FBgn0086362	spn-F	0	0	0	0
FBgn0086365	Orct2	0	0	0	0
FBgn0086367	t	0	0	0	0
FBgn0086368	tw	0	0	0	0
FBgn0086370	sra	0	0	0	0
FBgn0086371	poly	0	0	0	0
FBgn0086372	lap	0	0	0	0
FBgn0086377	Syx7	0	0	0	0
FBgn0086378	Alg-2	0	0	0	0
FBgn0086384	Mer	0	0	0	0
FBgn0086408	stl	0	0	0	0
FBgn0086442	mib2	0	0	0	0
FBgn0086443	Aats-asn	0	0	0	0
FBgn0086444	l(2)37Cb	0	0	0	0
FBgn0086445	l(2)37Cd	0	0	0	0
FBgn0086446	l(2)37Ce	0	0	0	0
FBgn0086447	l(2)37Cg	0	0	0	0
FBgn0086448	Gpi1	0	0	0	0
FBgn0086450	su(r)	0	0	0	0
FBgn0086451	l(2)k09022	0	0	0	0
FBgn0086472	RpS25	0	0	0	0
FBgn0086519	Cpr47Eg	0	0	0	0
FBgn0086532	Spt-I	0	0	0	0
FBgn0086533	snoRNA:Me18S-C419	0	0	0	0
FBgn0086558	Ubi-p5E	0	0	0	0
FBgn0086600	snoRNA:Psi18S-1347c	0	0	0	0
FBgn0086601	snoRNA:Psi28S-3327c	0	0	0	0
FBgn0086602	snoRNA:Psi28S-3436b	0	0	0	0
FBgn0086603	snoRNA:Or-CD2	0	0	0	0
FBgn0086604	CG12484	0	0	0	0
FBgn0086605	CG9853	0	0	0	0
FBgn0086608	CG34112	0	0	0	0
FBgn0086610	CG33342	0	0	0	0
FBgn0086611	Lcp65Ag3	0	0	0	0
FBgn0086613	Ino80	0	0	0	0
FBgn0086655	jing	0	0	0	0
FBgn0086656	shrb	0	0	0	0
FBgn0086657	ik2	0	0	0	0
FBgn0086658	snoRNA:Psi28S-1180	0	0	0	0
FBgn0086659	snoRNA:Psi18S-176	0	0	0	0
FBgn0086660	snoRNA:Psi28S-1837a	0	0	0	0
FBgn0086661	snoRNA:Psi28S-2566	0	0	0	0
FBgn0086662	snoRNA:Psi28S-3186	0	0	0	0
FBgn0086663	snoRNA:Psi18S-1275	0	0	0	0
FBgn0086664	snoRNA:Psi28S-2149	0	0	0	0
FBgn0086665	snoRNA:Psi18S-1377a	0	0	0	0
FBgn0086666	snoRNA:Psi28S-2179	0	0	0	0
FBgn0086667	snoRNA:Psi28S-3342	0	0	0	0
FBgn0086668	snoRNA:Psi28S-3436a	0	0	0	0
FBgn0086669	snoRNA:Psi18S-841a	0	0	0	0
FBgn0086670	snoRNA:Psi28S-2622	0	0	0	0
FBgn0086671	snoRNA:Psi28S-2876	0	0	0	0
FBgn0086672	snoRNA:Or-aca5	0	0	0	0
FBgn0086673	CG13272	0	0	0	0
FBgn0086674	Tango13	0	0	0	0
FBgn0086675	fne	0	0	0	0
FBgn0086676	spin	0	0	0	0
FBgn0086677	jeb	0	0	0	0
FBgn0086679	p	0	0	0	0
FBgn0086680	vvl	0	0	0	0
FBgn0086681	Mst36Fa	0	0	0	0
FBgn0086683	Spf45	0	0	0	0
FBgn0086686	l(3)L1231	0	0	0	0
FBgn0086687	Desat1	0	0	0	0
FBgn0086690	cp309	0	0	0	0
FBgn0086691	UK114	0	0	0	0
FBgn0086693	iav	0	0	0	0
FBgn0086694	Bre1	0	0	0	0
FBgn0086695	hd	0	0	0	0
FBgn0086698	frtz	0	0	0	0
FBgn0086704	stops	0	0	0	0
FBgn0086706	pix	0	0	0	0
FBgn0086707	ncm	0	0	0	0
FBgn0086708	stv	0	0	0	0
FBgn0086710	RpL30	0	0	0	0
FBgn0086711	mol	0	0	0	0
FBgn0086712	Egm	0	0	0	0
FBgn0086757	cbs	0	0	0	0
FBgn0086758	chinmo	0	0	0	0
FBgn0086768	Pcmt	0	0	0	0
FBgn0086778	nAChRalpha7	0	0	0	0
FBgn0086779	step	0	0	0	0
FBgn0086782	amn	0	0	0	0
FBgn0086784	stmA	0	0	0	0
FBgn0086785	Vps36	0	0	0	0
FBgn0086855	CG17078	0	0	0	0
FBgn0086856	CG11555	0	0	0	0
FBgn0086895	pea	0	0	0	0
FBgn0086898	dgo	0	0	0	0
FBgn0086899	tlk	0	0	0	0
FBgn0086900	Cpr65Ax1	0	0	0	0
FBgn0086901	cv-c	0	0	0	0
FBgn0086904	Nacalpha	0	0	0	0
FBgn0086906	sls	0	0	0	0
FBgn0086907	Cyt-c-d	0	0	0	0
FBgn0086908	egg	0	0	0	0
FBgn0086909	CG31751	0	0	0	0
FBgn0086912	mbm	0	0	0	0
FBgn0086913	Rab26	0	0	0	0
FBgn0086915	Mst77F	0	0	0	0
FBgn0086916	snky	0	0	0	0
FBgn0086917	spok	0	0	0	0
FBgn0087002	Rfabg	0	0	0	0
FBgn0087005	rtp	0	0	0	0
FBgn0087007	bbg	0	0	0	0
FBgn0087008	e(y)3	0	0	0	0
FBgn0087011	CG41520	0	0	0	0
FBgn0087012	5-HT2A	0	0	0	0
FBgn0087013	Karybeta3	0	0	0	0
FBgn0087021	Spc25	0	0	0	0
FBgn0087035	AGO2	0	0	0	0
FBgn0087039	Sbp2	0	0	0	0
FBgn0087040	alphaTub67C	0	0	0	0
FBgn0087041	CG42231	0	0	0	0
FBgn0243486	rdo	0	0	0	0
FBgn0243511	psidin	0	0	0	0
FBgn0243512	puc	0	0	0	0
FBgn0243513	cnir	0	0	0	0
FBgn0243514	eater	0	0	0	0
FBgn0243516	Vrp1	0	0	0	0
FBgn0243586	Tb	0	0	0	0
FBgn0250731	5.8SrRNA:CR40454	0	0	0	0
FBgn0250732	gfzf	0	0	0	0
FBgn0250746	Prosbeta7	0	0	0	0
FBgn0250753	kra	0	0	0	0
FBgn0250754	CG42232	0	0	0	0
FBgn0250755	CG42233	0	0	0	0
FBgn0250757	CG42235	0	0	0	0
FBgn0250785	vari	0	0	0	0
FBgn0250786	Chd1	0	0	0	0
FBgn0250788	beta-Spec	0	0	0	0
FBgn0250789	alpha-Spec	0	0	0	0
FBgn0250791	alphaSnap	0	0	0	0
FBgn0250814	CG4169	0	0	0	0
FBgn0250815	Jon65Aiv	0	0	0	0
FBgn0250816	AGO3	0	0	0	0
FBgn0250817	CR40465	0	0	0	0
FBgn0250819	CG33521	0	0	0	0
FBgn0250820	meigo	0	0	0	0
FBgn0250821	CG14644	0	0	0	0
FBgn0250822	CG34222	0	0	0	0
FBgn0250823	gish	0	0	0	0
FBgn0250824	CG33655	0	0	0	0
FBgn0250825	CG34241	0	0	0	0
FBgn0250826	CG34160	0	0	0	0
FBgn0250827	whip	0	0	0	0
FBgn0250830	CG12547	0	0	0	0
FBgn0250831	BG642167	0	0	0	0
FBgn0250832	Dup99B	0	0	0	0
FBgn0250833	CG34461	0	0	0	0
FBgn0250834	CG33308	0	0	0	0
FBgn0250835	CG15394	0	0	0	0
FBgn0250836	CG8628	0	0	0	0
FBgn0250837	dUTPase	0	0	0	0
FBgn0250838	CG30415	0	0	0	0
FBgn0250839	CG2016	0	0	0	0
FBgn0250840	CG12907	0	0	0	0
FBgn0250841	CG17242	0	0	0	0
FBgn0250842	CG17575	0	0	0	0
FBgn0250843	Prosalpha6	0	0	0	0
FBgn0250844	CG4218	0	0	0	0
FBgn0250845	CG1288	0	0	0	0
FBgn0250846	glob2	0	0	0	0
FBgn0250847	CG14034	0	0	0	0
FBgn0250848	26-29-p	0	0	0	0
FBgn0250849	CG32388	0	0	0	0
FBgn0250850	rig	0	0	0	0
FBgn0250851	CG33981	0	0	0	0
FBgn0250862	CG42237	0	0	0	0
FBgn0250867	CG42238	0	0	0	0
FBgn0250868	CG42239	0	0	0	0
FBgn0250869	CG42240	0	0	0	0
FBgn0250871	pot	0	0	0	0
FBgn0250874	ttm50	0	0	0	0
FBgn0250876	Sema-5c	0	0	0	0
FBgn0250903	lmgA	0	0	0	0
FBgn0250904	CG34434	0	0	0	0
FBgn0250906	Pgk	0	0	0	0
FBgn0250907	Cht3	0	0	0	0
FBgn0250908	beat-VII	0	0	0	0
FBgn0250910	Octbeta3R	0	0	0	0
FBgn0250911	CG42245	0	0	0	0
FBgn0259098	CG42246	0	0	0	0
FBgn0259099	DCX-EMAP	0	0	0	0
FBgn0259101	CG42249	0	0	0	0
FBgn0259108	futsch	0	0	0	0
FBgn0259110	mmd	0	0	0	0
FBgn0259111	Ndae1	0	0	0	0
FBgn0259112	CR42254	0	0	0	0
FBgn0259113	DNApol-alpha180	0	0	0	0
FBgn0259139	glo	0	0	0	0
FBgn0259140	CG42255	0	0	0	0
FBgn0259143	CG42258	0	0	0	0
FBgn0259145	CG42260	0	0	0	0
FBgn0259146	CG42261	0	0	0	0
FBgn0259148	CG42263	0	0	0	0
FBgn0259149	CG42264	0	0	0	0
FBgn0259150	CG42265	0	0	0	0
FBgn0259151	CG42266	0	0	0	0
FBgn0259152	Clbn	0	0	0	0
FBgn0259162	RunxB	0	0	0	0
FBgn0259163	CG42268	0	0	0	0
FBgn0259164	CG42269	0	0	0	0
FBgn0259166	CG42271	0	0	0	0
FBgn0259167	CG42272	0	0	0	0
FBgn0259168	mnb	0	0	0	0
FBgn0259170	alpha-Man-I	0	0	0	0
FBgn0259171	Pde9	0	0	0	0
FBgn0259173	corn	0	0	0	0
FBgn0259174	Nedd4	0	0	0	0
FBgn0259175	ome	0	0	0	0
FBgn0259176	bun	0	0	0	0
FBgn0259178	5PtaseI	0	0	0	0
FBgn0259179	CG42284	0	0	0	0
FBgn0259183	CG42287	0	0	0	0
FBgn0259184	CG42288	0	0	0	0
FBgn0259185	Ir60b	0	0	0	0
FBgn0259186	Ir60c	0	0	0	0
FBgn0259187	Ir60d	0	0	0	0
FBgn0259188	Ir7f	0	0	0	0
FBgn0259189	Ir7e	0	0	0	0
FBgn0259190	Ir7d	0	0	0	0
FBgn0259192	CG42296	0	0	0	0
FBgn0259193	Ir94d	0	0	0	0
FBgn0259194	Ir94e	0	0	0	0
FBgn0259195	CG42299	0	0	0	0
FBgn0259196	CG42300	0	0	0	0
FBgn0259198	CG42302	0	0	0	0
FBgn0259199	Snup	0	0	0	0
FBgn0259200	CG42304	0	0	0	0
FBgn0259201	CG42305	0	0	0	0
FBgn0259202	CG42306	0	0	0	0
FBgn0259203	CG42307	0	0	0	0
FBgn0259204	CG42308	0	0	0	0
FBgn0259209	Mlp60A	0	0	0	0
FBgn0259210	prom	0	0	0	0
FBgn0259211	grh	0	0	0	0
FBgn0259212	cno	0	0	0	0
FBgn0259213	CG42313	0	0	0	0
FBgn0259214	PMCA	0	0	0	0
FBgn0259215	Ir93a	0	0	0	0
FBgn0259216	RhoGAP102A	0	0	0	0
FBgn0259219	CG42319	0	0	0	0
FBgn0259221	CG42321	0	0	0	0
FBgn0259222	CG42322	0	0	0	0
FBgn0259223	CG42323	0	0	0	0
FBgn0259224	CG42324	0	0	0	0
FBgn0259226	CG42326	0	0	0	0
FBgn0259227	CG42327	0	0	0	0
FBgn0259228	C3G	0	0	0	0
FBgn0259229	CG42329	0	0	0	0
FBgn0259230	lectin-22C	0	0	0	0
FBgn0259231	CCKLR-17D1	0	0	0	0
FBgn0259233	CG42331	0	0	0	0
FBgn0259234	Camta	0	0	0	0
FBgn0259236	comm3	0	0	0	0
FBgn0259237	CG42335	0	0	0	0
FBgn0259238	CG42336	0	0	0	0
FBgn0259239	CG42337	0	0	0	0
FBgn0259241	CG42339	0	0	0	0
FBgn0259242	CG42340	0	0	0	0
FBgn0259243	Pka-R1	0	0	0	0
FBgn0259244	CG42342	0	0	0	0
FBgn0259245	CG42343	0	0	0	0
FBgn0259246	brp	0	0	0	0
FBgn0259247	laccase2	0	0	0	0
FBgn0259481	Mob2	0	0	0	0
FBgn0259482	Mob3	0	0	0	0
FBgn0259483	Mob4	0	0	0	0
FBgn0259676	DNApol-alpha60	0	0	0	0
FBgn0259677	CG42346	0	0	0	0
FBgn0259678	sqa	0	0	0	0
FBgn0259680	Pkcdelta	0	0	0	0
FBgn0259682	Jabba	0	0	0	0
FBgn0259683	Ir40a	0	0	0	0
FBgn0259685	crb	0	0	0	0
FBgn0259697	nvd	0	0	0	0
FBgn0259699	CG42353	0	0	0	0
FBgn0259700	CG42354	0	0	0	0
FBgn0259701	CG42355	0	0	0	0
FBgn0259702	CG42356	0	0	0	0
FBgn0259703	CG42357	0	0	0	0
FBgn0259704	CG42358	0	0	0	0
FBgn0259705	CG42359	0	0	0	0
FBgn0259707	CG42361	0	0	0	0
FBgn0259708	CG42362	0	0	0	0
FBgn0259709	CG42363	0	0	0	0
FBgn0259710	CG42364	0	0	0	0
FBgn0259711	CG42365	0	0	0	0
FBgn0259712	CG42366	0	0	0	0
FBgn0259713	CG42367	0	0	0	0
FBgn0259714	CG42368	0	0	0	0
FBgn0259715	CG42369	0	0	0	0
FBgn0259716	CG42370	0	0	0	0
FBgn0259717	CG42371	0	0	0	0
FBgn0259718	CG42372	0	0	0	0
FBgn0259720	CG42374	0	0	0	0
FBgn0259721	CG42375	0	0	0	0
FBgn0259722	CG42376	0	0	0	0
FBgn0259725	CG42379	0	0	0	0
FBgn0259726	CG42380	0	0	0	0
FBgn0259727	CG42381	0	0	0	0
FBgn0259728	CG42382	0	0	0	0
FBgn0259729	CG42383	0	0	0	0
FBgn0259730	tal-1A	0	0	0	0
FBgn0259731	tal-2A	0	0	0	0
FBgn0259732	tal-3A	0	0	0	0
FBgn0259733	tal-AA	0	0	0	0
FBgn0259734	CG42388	0	0	0	0
FBgn0259735	CG42389	0	0	0	0
FBgn0259736	CG42390	0	0	0	0
FBgn0259737	CG42391	0	0	0	0
FBgn0259738	CG42392	0	0	0	0
FBgn0259739	CG42393	0	0	0	0
FBgn0259740	CG42394	0	0	0	0
FBgn0259741	CG42395	0	0	0	0
FBgn0259742	CG42360	0	0	0	0
FBgn0259745	wech	0	0	0	0
FBgn0259748	CG42397	0	0	0	0
FBgn0259749	mmy	0	0	0	0
FBgn0259785	pzg	0	0	0	0
FBgn0259789	vfl	0	0	0	0
FBgn0259791	bora	0	0	0	0
FBgn0259794	sinah	0	0	0	0
FBgn0259795	loopin-1	0	0	0	0
FBgn0259818	CG42399	0	0	0	0
FBgn0259821	CG42402	0	0	0	0
FBgn0259822	Ca-beta	0	0	0	0
FBgn0259823	CG42404	0	0	0	0
FBgn0259824	Hip14	0	0	0	0
FBgn0259831	CG34309	0	0	0	0
FBgn0259832	CG34229	0	0	0	0
FBgn0259834	out	0	0	0	0
FBgn0259838	Su(Ste):CR42407	0	0	0	0
FBgn0259841	Su(Ste):CR42410	0	0	0	0
FBgn0259843	Su(Ste):CR42412	0	0	0	0
FBgn0259845	Su(Ste):CR42414	0	0	0	0
FBgn0259846	Su(Ste):CR42415	0	0	0	0
FBgn0259847	Su(Ste):CR42416	0	0	0	0
FBgn0259848	Su(Ste):CR42417	0	0	0	0
FBgn0259850	Su(Ste):CR42419	0	0	0	0
FBgn0259851	Su(Ste):CR42420	0	0	0	0
FBgn0259852	Su(Ste):CR42421	0	0	0	0
FBgn0259853	Su(Ste):CR42422	0	0	0	0
FBgn0259855	Su(Ste):CR42424	0	0	0	0
FBgn0259856	Su(Ste):CR42425	0	0	0	0
FBgn0259857	Su(Ste):CR42426	0	0	0	0
FBgn0259858	Su(Ste):CR42427	0	0	0	0
FBgn0259859	Su(Ste):CR42428	0	0	0	0
FBgn0259860	Su(Ste):CR42429	0	0	0	0
FBgn0259861	Su(Ste):CR42430	0	0	0	0
FBgn0259862	Su(Ste):CR42431	0	0	0	0
FBgn0259863	Su(Ste):CR42432	0	0	0	0
FBgn0259869	Su(Ste):CR42438	0	0	0	0
FBgn0259875	Su(Ste):CR42444	0	0	0	0
FBgn0259876	Cap-G	0	0	0	0
FBgn0259878	Fs	0	0	0	0
FBgn0259896	NimC1	0	0	0	0
FBgn0259916	CG42445	0	0	0	0
FBgn0259917	CG42446	0	0	0	0
FBgn0259918	inaF-B	0	0	0	0
FBgn0259922	Skadu	0	0	0	0
FBgn0259923	Sep4	0	0	0	0
FBgn0259926	CG42449	0	0	0	0
FBgn0259927	CG42450	0	0	0	0
FBgn0259932	CG42455	0	0	0	0
FBgn0259933	CG42456	0	0	0	0
FBgn0259935	CG42458	0	0	0	0
FBgn0259936	Uhg3	0	0	0	0
FBgn0259937	Nop60B	0	0	0	0
FBgn0259938	cwo	0	0	0	0
FBgn0259949	Sfp23F	0	0	0	0
FBgn0259950	CG42460	0	0	0	0
FBgn0259951	Sfp24Ba	0	0	0	0
FBgn0259952	Sfp24Bb	0	0	0	0
FBgn0259953	CG42463	0	0	0	0
FBgn0259954	CG42464	0	0	0	0
FBgn0259955	CG42465	0	0	0	0
FBgn0259956	Sfp24C1	0	0	0	0
FBgn0259957	CG42467	0	0	0	0
FBgn0259958	Sfp24F	0	0	0	0
FBgn0259959	Sfp26Ac	0	0	0	0
FBgn0259960	CG42470	0	0	0	0
FBgn0259961	CG42471	0	0	0	0
FBgn0259962	Sfp33A1	0	0	0	0
FBgn0259963	Sfp33A2	0	0	0	0
FBgn0259964	Sfp33A3	0	0	0	0
FBgn0259965	Sfp35C	0	0	0	0
FBgn0259966	Sfp51E	0	0	0	0
FBgn0259967	Sfp53D	0	0	0	0
FBgn0259968	Sfp60F	0	0	0	0
FBgn0259969	Sfp65A	0	0	0	0
FBgn0259970	Sfp70A4	0	0	0	0
FBgn0259971	CG42481	0	0	0	0
FBgn0259972	Sfp77F	0	0	0	0
FBgn0259973	Sfp79B	0	0	0	0
FBgn0259974	Sfp84E	0	0	0	0
FBgn0259975	Sfp87B	0	0	0	0
FBgn0259977	Tdc1	0	0	0	0
FBgn0259978	vlc	0	0	0	0
FBgn0259979	CG17337	0	0	0	0
FBgn0259982	l(2)35Cc	0	0	0	0
FBgn0259984	kuz	0	0	0	0
FBgn0259985	Mppe	0	0	0	0
FBgn0259986	nab	0	0	0	0
FBgn0259989	CG42486	0	0	0	0
FBgn0259990	CG42487	0	0	0	0
FBgn0259991	CG42488	0	0	0	0
FBgn0259992	CG42489	0	0	0	0
FBgn0259993	CR42491	0	0	0	0
FBgn0259994	CG42492	0	0	0	0
FBgn0259996	CR40341	0	0	0	0
FBgn0259998	CG17571	0	0	0	0
FBgn0260000	CG17570	0	0	0	0
FBgn0260002	snoRNA:Me28S-U2134b	0	0	0	0
FBgn0260003	Dys	0	0	0	0
FBgn0260004	Snmp1	0	0	0	0
FBgn0260005	wtrw	0	0	0	0
FBgn0260006	drd	0	0	0	0
FBgn0260007	CG42493	0	0	0	0
FBgn0260008	Ucrh	0	0	0	0
FBgn0260011	NimC4	0	0	0	0
FBgn0260012	pds5	0	0	0	0
FBgn0260026	CG42494	0	0	0	0
FBgn0260027	CG42495	0	0	0	0
FBgn0260049	flr	0	0	0	0
FBgn0260222	CG42496	0	0	0	0
FBgn0260223	CG42497	0	0	0	0
FBgn0260224	CG42498	0	0	0	0
FBgn0260225	CR42499	0	0	0	0
FBgn0260226	CG42500	0	0	0	0
FBgn0260228	CG42502	0	0	0	0
FBgn0260229	CG42503	0	0	0	0
FBgn0260230	CG42504	0	0	0	0
FBgn0260231	CG42505	0	0	0	0
FBgn0260233	CG42507	0	0	0	0
FBgn0260234	CG42508	0	0	0	0
FBgn0260237	CG42511	0	0	0	0
FBgn0260238	CG42512	0	0	0	0
FBgn0260243	E(var)3-9	0	0	0	0
FBgn0260386	mtg	0	0	0	0
FBgn0260388	CG42514	0	0	0	0
FBgn0260390	CG42516	0	0	0	0
FBgn0260392	CG42518	0	0	0	0
FBgn0260393	CG17147	0	0	0	0
FBgn0260396	CG42521	0	0	0	0
FBgn0260397	Su(var)3-3	0	0	0	0
FBgn0260398	Pbp49	0	0	0	0
FBgn0260399	gwl	0	0	0	0
FBgn0260400	elav	0	0	0	0
FBgn0260401	MED9	0	0	0	0
FBgn0260407	mRpS23	0	0	0	0
FBgn0260428	CG42523	0	0	0	0
FBgn0260429	CG42524	0	0	0	0
FBgn0260430	CG42525	0	0	0	0
FBgn0260431	CG42526	0	0	0	0
FBgn0260434	CG42529	0	0	0	0
FBgn0260435	CR42530	0	0	0	0
FBgn0260436	CG42531	0	0	0	0
FBgn0260437	CR42532	0	0	0	0
FBgn0260439	Pp2A-29B	0	0	0	0
FBgn0260440	spdo	0	0	0	0
FBgn0260441	RpS12	0	0	0	0
FBgn0260442	rhea	0	0	0	0
FBgn0260444	Not10	0	0	0	0
FBgn0260446	GABA-B-R1	0	0	0	0
FBgn0260447	CR11386	0	0	0	0
FBgn0260450	CalpC	0	0	0	0
FBgn0260451	CG14042	0	0	0	0
FBgn0260452	CG13984	0	0	0	0
FBgn0260453	CG17140	0	0	0	0
FBgn0260454	CG17139	0	0	0	0
FBgn0260455	CG10332	0	0	0	0
FBgn0260456	CG4806	0	0	0	0
FBgn0260458	PGRP-LD	0	0	0	0
FBgn0260459	CG14106	0	0	0	0
FBgn0260460	mRpS34	0	0	0	0
FBgn0260461	Rcd7	0	0	0	0
FBgn0260462	CG12163	0	0	0	0
FBgn0260463	Unc-115b	0	0	0	0
FBgn0260464	CG9288	0	0	0	0
FBgn0260466	Indy-2	0	0	0	0
FBgn0260467	CG7071	0	0	0	0
FBgn0260468	CG7950	0	0	0	0
FBgn0260469	CR14578	0	0	0	0
FBgn0260470	SP555	0	0	0	0
FBgn0260474	CG30002	0	0	0	0
FBgn0260475	CG30059	0	0	0	0
FBgn0260477	CG30283	0	0	0	0
FBgn0260479	CG31904	0	0	0	0
FBgn0260480	CG32295	0	0	0	0
FBgn0260481	CG32454	0	0	0	0
FBgn0260482	CG32599	0	0	0	0
FBgn0260484	HIP	0	0	0	0
FBgn0260486	Ziz	0	0	0	0
FBgn0260487	CG42534	0	0	0	0
FBgn0260499	qvr	0	0	0	0
FBgn0260632	dl	0	0	0	0
FBgn0260634	eIF4G2	0	0	0	0
FBgn0260635	Diap1	0	0	0	0
FBgn0260639	gammaTub23C	0	0	0	0
FBgn0260642	Antp	0	0	0	0
FBgn0260643	CG42535	0	0	0	0
FBgn0260644	CG42536	0	0	0	0
FBgn0260645	CG42537	0	0	0	0
FBgn0260646	CG42538	0	0	0	0
FBgn0260648	Rrp40	0	0	0	0
FBgn0260653	serp	0	0	0	0
FBgn0260655	l(3)76BDm	0	0	0	0
FBgn0260657	CG42540	0	0	0	0
FBgn0260658	CG42541	0	0	0	0
FBgn0260659	CG42542	0	0	0	0
FBgn0260660	Mp	0	0	0	0
FBgn0260713	CG42544	0	0	0	0
FBgn0260718	CR42545	0	0	0	0
FBgn0260719	CR42546	0	0	0	0
FBgn0260720	CR42547	0	0	0	0
FBgn0260721	CR42548	0	0	0	0
FBgn0260722	CR42549	0	0	0	0
FBgn0260741	CG3281	0	0	0	0
FBgn0260742	CG12213	0	0	0	0
FBgn0260743	GC1	0	0	0	0
FBgn0260744	Tango9	0	0	0	0
FBgn0260745	mfas	0	0	0	0
FBgn0260746	Ect3	0	0	0	0
FBgn0260747	CG5010	0	0	0	0
FBgn0260748	CG5004	0	0	0	0
FBgn0260749	Utx	0	0	0	0
FBgn0260750	Mulk	0	0	0	0
FBgn0260753	Pdfr	0	0	0	0
FBgn0260755	CG42553	0	0	0	0
FBgn0260756	CG42554	0	0	0	0
FBgn0260758	CG42556	0	0	0	0
FBgn0260759	CG42557	0	0	0	0
FBgn0260760	CG42558	0	0	0	0
FBgn0260761	CG42559	0	0	0	0
FBgn0260762	CG42560	0	0	0	0
FBgn0260763	CG42561	0	0	0	0
FBgn0260764	CG42562	0	0	0	0
FBgn0260766	CG42564	0	0	0	0
FBgn0260767	CG42565	0	0	0	0
FBgn0260768	CG42566	0	0	0	0
FBgn0260770	CG42568	0	0	0	0
FBgn0260771	Larp7	0	0	0	0
FBgn0260775	DnaJ-60	0	0	0	0
FBgn0260776	CG42570	0	0	0	0
FBgn0260777	CG42571	0	0	0	0
FBgn0260779	gatA	0	0	0	0
FBgn0260780	wisp	0	0	0	0
FBgn0260789	mxc	0	0	0	0
FBgn0260793	2mit	0	0	0	0
FBgn0260794	ctrip	0	0	0	0
FBgn0260795	CG42575	0	0	0	0
FBgn0260798	Gprk1	0	0	0	0
FBgn0260799	p120ctn	0	0	0	0
FBgn0260812	inaF-D	0	0	0	0
FBgn0260817	gkt	0	0	0	0
FBgn0260855	Sec22	0	0	0	0
FBgn0260856	Membrin	0	0	0	0
FBgn0260857	Bet1	0	0	0	0
FBgn0260858	Ykt6	0	0	0	0
FBgn0260859	Bet3	0	0	0	0
FBgn0260860	Bet5	0	0	0	0
FBgn0260861	Trs23	0	0	0	0
FBgn0260862	Vti1	0	0	0	0
FBgn0260866	dnr1	0	0	0	0
FBgn0260867	CG42577	0	0	0	0
FBgn0260868	CG42578	0	0	0	0
FBgn0260869	CG42579	0	0	0	0
FBgn0260870	CG42580	0	0	0	0
FBgn0260871	CG42581	0	0	0	0
FBgn0260873	CG42583	0	0	0	0
FBgn0260874	Ir76a	0	0	0	0
FBgn0260932	cuff	0	0	0	0
FBgn0260933	rempA	0	0	0	0
FBgn0260934	par-1	0	0	0	0
FBgn0260935	ird1	0	0	0	0
FBgn0260936	scny	0	0	0	0
FBgn0260938	tay	0	0	0	0
FBgn0260940	lsn	0	0	0	0
FBgn0260941	app	0	0	0	0
FBgn0260942	bond	0	0	0	0
FBgn0260943	Rbp6	0	0	0	0
FBgn0260944	Rbp1	0	0	0	0
FBgn0260945	Atg1	0	0	0	0
FBgn0260953	CG42585	0	0	0	0
FBgn0260954	CG42586	0	0	0	0
FBgn0260955	CG42587	0	0	0	0
FBgn0260959	MCPH1	0	0	0	0
FBgn0260960	Baldspot	0	0	0	0
FBgn0260962	pic	0	0	0	0
FBgn0260964	Vmat	0	0	0	0
FBgn0260965	CG42588	0	0	0	0
FBgn0260967	CG42590	0	0	0	0
FBgn0260968	CG42591	0	0	0	0
FBgn0260969	CG42592	0	0	0	0
FBgn0260970	CG42593	0	0	0	0
FBgn0260971	CG42594	0	0	0	0
FBgn0260972	alc	0	0	0	0
FBgn0260985	RfC4	0	0	0	0
