ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
FBgn0016685	1080	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039736	1992	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039737	1910	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039738	3394	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039739	304	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026597	4985	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267780	655	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264837	302	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039740	1631	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0041102	619	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001281	569	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0001280	740	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003511	3300	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003510	3353	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003512	1546	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0002626	796	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039741	2066	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039742	1032	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264838	1042	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039743	2042	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003479	1342	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039744	566	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085346	1168	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0260468	1192	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266411	7194	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267781	536	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266442	1122	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266443	816	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051025	3376	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051029	3002	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086355	1558	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039747	3527	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267751	2574	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039748	1393	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039749	2506	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051030	1671	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051028	3775	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0002773	2286	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039751	1582	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039752	2068	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0260860	1051	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265202	554	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039754	2318	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039755	1158	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039756	1733	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039757	1139	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086664	144	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0083047	137	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0083048	136	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0083049	137	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0083050	138	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086665	139	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0082983	142	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000094	373	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000276	339	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000280	166	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000277	355	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000281	201	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000278	425	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000279	386	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263402	529	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039758	1635	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039759	1467	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051383	80	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051023	80	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085328	799	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039760	1649	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039761	607	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267782	794	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0010113	15063	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085329	641	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267783	884	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0015222	2376	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0015221	1648	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267130	561	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0027544	4135	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261704	4135	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039764	828	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039765	528	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039766	664	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039767	2529	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039768	2203	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039769	2164	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039770	1600	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039771	853	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028646	3376	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039773	2140	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039774	2951	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039776	2248	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0260440	2087	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039777	913	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039778	933	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039779	1683	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026190	1882	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039780	1737	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051371	1748	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051014	1708	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039782	1615	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263527	59	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0054041	1797	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039783	1782	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051524	1691	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039784	1752	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0027654	2178	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267112	1428	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267113	1390	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0082582	8320	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0083991	2619	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039787	2318	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039788	1445	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039789	2679	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039790	2431	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051019	1980	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051021	1496	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051017	1627	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051016	3923	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267131	3451	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266259	772	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264985	764	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039792	1734	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051013	1766	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051015	1949	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085461	723	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085462	898	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266701	557	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039795	2038	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039796	1750	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000274	1349	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267784	1243	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267654	3142	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051010	1360	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039797	1906	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039798	1222	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039799	1595	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039800	659	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039801	812	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262883	488	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004606	6915	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266699	929	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011739	5803	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262444	61	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039802	733	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0027598	4662	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039804	4209	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003720	1965	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039805	1378	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039806	1267	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039807	1822	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039808	2640	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039809	1601	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000416	3527	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0015032	1906	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053483	788	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0020912	3571	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264833	702	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039810	1112	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039811	514	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039812	2608	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0062411	1031	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004573	4486	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267785	327	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051008	529	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051007	758	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267786	813	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053773	605	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0010015	3064	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053920	543	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0016123	2412	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263562	106	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0010808	940	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0002413	4783	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0024288	2049	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039816	1804	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039817	1784	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039818	2764	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261395	889	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039820	801	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039821	2643	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263412	721	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0013973	4066	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086704	2297	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051004	5175	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004389	1028	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039827	2932	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267435	4872	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0061476	2232	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039828	1207	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039829	1167	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039830	1980	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0046696	299	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263544	99	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039831	6238	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039832	652	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039833	1822	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051005	3218	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039835	704	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039836	1075	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0086362	1465	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039838	1101	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040628	1042	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040629	1060	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039839	1788	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039840	2244	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085376	6905	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267787	608	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0046332	1772	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039844	3183	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051204	1634	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051002	1663	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0019990	5743	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039846	3127	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261988	4690	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039848	1435	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039849	1732	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039850	715	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267114	876	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267115	698	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267132	1601	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039851	3385	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267133	3401	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039852	3812	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267789	995	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267788	299	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028968	3276	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0043900	4507	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003268	6479	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266700	1614	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039854	1548	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039855	1567	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039856	1860	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039857	967	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039858	6143	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011655	3425	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039859	826	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039860	1344	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039861	3214	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039862	6616	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039863	5868	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039864	1060	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264900	366	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267124	492	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267125	751	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266412	718	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261583	408	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0054046	444	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003870	7557	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039867	1407	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039868	831	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000557	2656	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039869	704	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039870	835	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0000150	727	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0261479	1114	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0022349	3199	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039872	2114	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262384	68	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0017448	2580	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265203	647	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039873	1996	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0003065	1170	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263384	667	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0046756	1393	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039874	2331	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039875	2660	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039876	1317	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0005632	10488	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039877	2920	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0027620	5079	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0250755	3032	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039879	1812	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039881	1278	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039882	2158	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266268	1521	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039883	13106	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011224	12120	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039886	2014	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267116	761	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267117	10988	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039887	1374	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040206	5281	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0002780	2287	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0002645	6046	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267363	3125	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0052011	4407	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0052010	4447	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0052009	3146	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0025740	7050	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266617	528	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265633	1232	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004859	5651	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264617	1222	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0017545	1349	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263851	69	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0085432	14425	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0011747	6229	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0052000	6511	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264616	201	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0052006	1684	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051997	729	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053978	14137	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266725	361	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039889	1095	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039890	3336	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0265634	1169	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051998	5980	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0024811	1357	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051999	3639	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039896	1504	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0267734	481	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039897	4385	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053481	1515	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259216	5512	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0042696	4714	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264793	1652	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039900	3309	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026777	2027	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039902	3044	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0052850	5536	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0259214	7665	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039904	8196	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262636	6175	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266618	319	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264819	559	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263385	535	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264794	2654	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039907	5357	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0016126	3382	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266619	1498	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026262	4514	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262731	2046	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039908	9018	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0004607	12424	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026869	13125	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264618	745	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0022361	2953	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039909	1593	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0040324	5312	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039911	2401	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266726	651	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0028996	6742	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0025936	5754	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039914	2705	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0262302	87	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039915	2895	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039916	2971	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264820	392	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0051992	7420	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0024728	2818	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039920	7276	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0026199	3971	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0005558	3720	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0005666	28019	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266727	672	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039923	5073	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039939	1749	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039938	4336	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039937	2324	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0053797	700	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266616	451	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039936	5115	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263344	3528	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0025726	22598	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264821	5379	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0263093	1582	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0023213	6565	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0019985	6351	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0052016	3691	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0266728	211	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264822	753	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039932	3720	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0083990	1235	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0019650	3921	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0025741	10614	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264823	718	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039930	687	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0039929	1471	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0010217	2386	0	0	NA	0	0	0	0	0	NA	0	0	0
FBgn0264607	4588	0	0	NA	0	0	0	0	0	NA	0	0	0
